hour,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,target
0,1,4,11,2011,305,1,44,26803.0
1,6,4,10,2011,303,30,43,25174.0
2,6,4,10,2011,303,30,43,24360.0
3,6,4,10,2011,303,30,43,23981.0
4,6,4,10,2011,303,30,43,23727.0
5,6,4,10,2011,303,30,43,23792.0
6,6,4,10,2011,303,30,43,24389.0
7,6,4,10,2011,303,30,43,25411.0
8,6,4,10,2011,303,30,43,26401.0
9,6,4,10,2011,303,30,43,27322.0
10,6,4,10,2011,303,30,43,27841.0
11,6,4,10,2011,303,30,43,27872.0
12,6,4,10,2011,303,30,43,27653.0
13,6,4,10,2011,303,30,43,27271.0
14,6,4,10,2011,303,30,43,26926.0
15,6,4,10,2011,303,30,43,26516.0
16,6,4,10,2011,303,30,43,26409.0
17,6,4,10,2011,303,30,43,26720.0
18,6,4,10,2011,303,30,43,27730.0
19,6,4,10,2011,303,30,43,30293.0
20,6,4,10,2011,303,30,43,31132.0
21,6,4,10,2011,303,30,43,31007.0
22,6,4,10,2011,303,30,43,29971.0
23,6,4,10,2011,303,30,43,28411.0
0,0,4,10,2011,304,31,44,26679.0
1,5,4,10,2011,302,29,43,24988.0
2,5,4,10,2011,302,29,43,23915.0
3,5,4,10,2011,302,29,43,23359.0
4,5,4,10,2011,302,29,43,23084.0
5,5,4,10,2011,302,29,43,23282.0
6,5,4,10,2011,302,29,43,24049.0
7,5,4,10,2011,302,29,43,25509.0
8,5,4,10,2011,302,29,43,27287.0
9,5,4,10,2011,302,29,43,29189.0
10,5,4,10,2011,302,29,43,31120.0
11,5,4,10,2011,302,29,43,32433.0
12,5,4,10,2011,302,29,43,32979.0
13,5,4,10,2011,302,29,43,32865.0
14,5,4,10,2011,302,29,43,31929.0
15,5,4,10,2011,302,29,43,31079.0
16,5,4,10,2011,302,29,43,30447.0
17,5,4,10,2011,302,29,43,30432.0
18,5,4,10,2011,302,29,43,31008.0
19,5,4,10,2011,302,29,43,32099.0
20,5,4,10,2011,302,29,43,31798.0
21,5,4,10,2011,302,29,43,30937.0
22,5,4,10,2011,302,29,43,29736.0
23,5,4,10,2011,302,29,43,28149.0
0,6,4,10,2011,303,30,43,26552.0
1,4,4,10,2011,301,28,43,24705.0
2,4,4,10,2011,301,28,43,23718.0
3,4,4,10,2011,301,28,43,23290.0
4,4,4,10,2011,301,28,43,23262.0
5,4,4,10,2011,301,28,43,23950.0
6,4,4,10,2011,301,28,43,25999.0
7,4,4,10,2011,301,28,43,29958.0
8,4,4,10,2011,301,28,43,32226.0
9,4,4,10,2011,301,28,43,32244.0
10,4,4,10,2011,301,28,43,31940.0
11,4,4,10,2011,301,28,43,31631.0
12,4,4,10,2011,301,28,43,31241.0
13,4,4,10,2011,301,28,43,30718.0
14,4,4,10,2011,301,28,43,30387.0
15,4,4,10,2011,301,28,43,30084.0
16,4,4,10,2011,301,28,43,30068.0
17,4,4,10,2011,301,28,43,30374.0
18,4,4,10,2011,301,28,43,31218.0
19,4,4,10,2011,301,28,43,32682.0
20,4,4,10,2011,301,28,43,32543.0
21,4,4,10,2011,301,28,43,31707.0
22,4,4,10,2011,301,28,43,30581.0
23,4,4,10,2011,301,28,43,28805.0
0,5,4,10,2011,302,29,43,26751.0
1,3,4,10,2011,300,27,43,23394.0
2,3,4,10,2011,300,27,43,22410.0
3,3,4,10,2011,300,27,43,21838.0
4,3,4,10,2011,300,27,43,21737.0
5,3,4,10,2011,300,27,43,22195.0
6,3,4,10,2011,300,27,43,24128.0
7,3,4,10,2011,300,27,43,27798.0
8,3,4,10,2011,300,27,43,30393.0
9,3,4,10,2011,300,27,43,30704.0
10,3,4,10,2011,300,27,43,31152.0
11,3,4,10,2011,300,27,43,31574.0
12,3,4,10,2011,300,27,43,31634.0
13,3,4,10,2011,300,27,43,31559.0
14,3,4,10,2011,300,27,43,31538.0
15,3,4,10,2011,300,27,43,31238.0
16,3,4,10,2011,300,27,43,31238.0
17,3,4,10,2011,300,27,43,31657.0
18,3,4,10,2011,300,27,43,32411.0
19,3,4,10,2011,300,27,43,33383.0
20,3,4,10,2011,300,27,43,33132.0
21,3,4,10,2011,300,27,43,32329.0
22,3,4,10,2011,300,27,43,30874.0
23,3,4,10,2011,300,27,43,28482.0
0,4,4,10,2011,301,28,43,26290.0
1,2,4,10,2011,299,26,43,23445.0
2,2,4,10,2011,299,26,43,22498.0
3,2,4,10,2011,299,26,43,22081.0
4,2,4,10,2011,299,26,43,21995.0
5,2,4,10,2011,299,26,43,22603.0
6,2,4,10,2011,299,26,43,24574.0
7,2,4,10,2011,299,26,43,28375.0
8,2,4,10,2011,299,26,43,30463.0
9,2,4,10,2011,299,26,43,30649.0
10,2,4,10,2011,299,26,43,30873.0
11,2,4,10,2011,299,26,43,31056.0
12,2,4,10,2011,299,26,43,31032.0
13,2,4,10,2011,299,26,43,30959.0
14,2,4,10,2011,299,26,43,30732.0
15,2,4,10,2011,299,26,43,30442.0
16,2,4,10,2011,299,26,43,30227.0
17,2,4,10,2011,299,26,43,30494.0
18,2,4,10,2011,299,26,43,30962.0
19,2,4,10,2011,299,26,43,32499.0
20,2,4,10,2011,299,26,43,32775.0
21,2,4,10,2011,299,26,43,31890.0
22,2,4,10,2011,299,26,43,30177.0
23,2,4,10,2011,299,26,43,27565.0
0,3,4,10,2011,300,27,43,25138.0
1,1,4,10,2011,298,25,43,23486.0
2,1,4,10,2011,298,25,43,22469.0
3,1,4,10,2011,298,25,43,22040.0
4,1,4,10,2011,298,25,43,21910.0
5,1,4,10,2011,298,25,43,22525.0
6,1,4,10,2011,298,25,43,24525.0
7,1,4,10,2011,298,25,43,28347.0
8,1,4,10,2011,298,25,43,30372.0
9,1,4,10,2011,298,25,43,30343.0
10,1,4,10,2011,298,25,43,30332.0
11,1,4,10,2011,298,25,43,30392.0
12,1,4,10,2011,298,25,43,30328.0
13,1,4,10,2011,298,25,43,30154.0
14,1,4,10,2011,298,25,43,30090.0
15,1,4,10,2011,298,25,43,29875.0
16,1,4,10,2011,298,25,43,29690.0
17,1,4,10,2011,298,25,43,29869.0
18,1,4,10,2011,298,25,43,30282.0
19,1,4,10,2011,298,25,43,31893.0
20,1,4,10,2011,298,25,43,32440.0
21,1,4,10,2011,298,25,43,31649.0
22,1,4,10,2011,298,25,43,29965.0
23,1,4,10,2011,298,25,43,27524.0
0,2,4,10,2011,299,26,43,25141.0
1,0,4,10,2011,297,24,43,22579.0
2,0,4,10,2011,297,24,43,21751.0
3,0,4,10,2011,297,24,43,21469.0
4,0,4,10,2011,297,24,43,21480.0
5,0,4,10,2011,297,24,43,22179.0
6,0,4,10,2011,297,24,43,24325.0
7,0,4,10,2011,297,24,43,28195.0
8,0,4,10,2011,297,24,43,30353.0
9,0,4,10,2011,297,24,43,30577.0
10,0,4,10,2011,297,24,43,30630.0
11,0,4,10,2011,297,24,43,30741.0
12,0,4,10,2011,297,24,43,30782.0
13,0,4,10,2011,297,24,43,30752.0
14,0,4,10,2011,297,24,43,30682.0
15,0,4,10,2011,297,24,43,30491.0
16,0,4,10,2011,297,24,43,30319.0
17,0,4,10,2011,297,24,43,30496.0
18,0,4,10,2011,297,24,43,31055.0
19,0,4,10,2011,297,24,43,32669.0
20,0,4,10,2011,297,24,43,32984.0
21,0,4,10,2011,297,24,43,31999.0
22,0,4,10,2011,297,24,43,30145.0
23,0,4,10,2011,297,24,43,27597.0
0,1,4,10,2011,298,25,43,25268.0
1,6,4,10,2011,296,23,42,23146.0
2,6,4,10,2011,296,23,42,22059.0
3,6,4,10,2011,296,23,42,21543.0
4,6,4,10,2011,296,23,42,21360.0
5,6,4,10,2011,296,23,42,21400.0
6,6,4,10,2011,296,23,42,21891.0
7,6,4,10,2011,296,23,42,22909.0
8,6,4,10,2011,296,23,42,23986.0
9,6,4,10,2011,296,23,42,25204.0
10,6,4,10,2011,296,23,42,25949.0
11,6,4,10,2011,296,23,42,26215.0
12,6,4,10,2011,296,23,42,26198.0
13,6,4,10,2011,296,23,42,26011.0
14,6,4,10,2011,296,23,42,25770.0
15,6,4,10,2011,296,23,42,25551.0
16,6,4,10,2011,296,23,42,25578.0
17,6,4,10,2011,296,23,42,25924.0
18,6,4,10,2011,296,23,42,26708.0
19,6,4,10,2011,296,23,42,28866.0
20,6,4,10,2011,296,23,42,29824.0
21,6,4,10,2011,296,23,42,29331.0
22,6,4,10,2011,296,23,42,27907.0
23,6,4,10,2011,296,23,42,25905.0
0,0,4,10,2011,297,24,43,23913.0
1,5,4,10,2011,295,22,42,23380.0
2,5,4,10,2011,295,22,42,22379.0
3,5,4,10,2011,295,22,42,21793.0
4,5,4,10,2011,295,22,42,21542.0
5,5,4,10,2011,295,22,42,21615.0
6,5,4,10,2011,295,22,42,22319.0
7,5,4,10,2011,295,22,42,23623.0
8,5,4,10,2011,295,22,42,24879.0
9,5,4,10,2011,295,22,42,26274.0
10,5,4,10,2011,295,22,42,27212.0
11,5,4,10,2011,295,22,42,27483.0
12,5,4,10,2011,295,22,42,27430.0
13,5,4,10,2011,295,22,42,27171.0
14,5,4,10,2011,295,22,42,26757.0
15,5,4,10,2011,295,22,42,26451.0
16,5,4,10,2011,295,22,42,26303.0
17,5,4,10,2011,295,22,42,26470.0
18,5,4,10,2011,295,22,42,27028.0
19,5,4,10,2011,295,22,42,28597.0
20,5,4,10,2011,295,22,42,29022.0
21,5,4,10,2011,295,22,42,28519.0
22,5,4,10,2011,295,22,42,27603.0
23,5,4,10,2011,295,22,42,26205.0
0,6,4,10,2011,296,23,42,24587.0
1,4,4,10,2011,294,21,42,23460.0
2,4,4,10,2011,294,21,42,22430.0
3,4,4,10,2011,294,21,42,21902.0
4,4,4,10,2011,294,21,42,21786.0
5,4,4,10,2011,294,21,42,22258.0
6,4,4,10,2011,294,21,42,24096.0
7,4,4,10,2011,294,21,42,27588.0
8,4,4,10,2011,294,21,42,29547.0
9,4,4,10,2011,294,21,42,30015.0
10,4,4,10,2011,294,21,42,30190.0
11,4,4,10,2011,294,21,42,30448.0
12,4,4,10,2011,294,21,42,30446.0
13,4,4,10,2011,294,21,42,30182.0
14,4,4,10,2011,294,21,42,30129.0
15,4,4,10,2011,294,21,42,29842.0
16,4,4,10,2011,294,21,42,29577.0
17,4,4,10,2011,294,21,42,29616.0
18,4,4,10,2011,294,21,42,29874.0
19,4,4,10,2011,294,21,42,31057.0
20,4,4,10,2011,294,21,42,31155.0
21,4,4,10,2011,294,21,42,30300.0
22,4,4,10,2011,294,21,42,29012.0
23,4,4,10,2011,294,21,42,27135.0
0,5,4,10,2011,295,22,42,25096.0
1,3,4,10,2011,293,20,42,24380.0
2,3,4,10,2011,293,20,42,23370.0
3,3,4,10,2011,293,20,42,22748.0
4,3,4,10,2011,293,20,42,22479.0
5,3,4,10,2011,293,20,42,22859.0
6,3,4,10,2011,293,20,42,24672.0
7,3,4,10,2011,293,20,42,28195.0
8,3,4,10,2011,293,20,42,30124.0
9,3,4,10,2011,293,20,42,30386.0
10,3,4,10,2011,293,20,42,30683.0
11,3,4,10,2011,293,20,42,30948.0
12,3,4,10,2011,293,20,42,30979.0
13,3,4,10,2011,293,20,42,30765.0
14,3,4,10,2011,293,20,42,30721.0
15,3,4,10,2011,293,20,42,30465.0
16,3,4,10,2011,293,20,42,30323.0
17,3,4,10,2011,293,20,42,30406.0
18,3,4,10,2011,293,20,42,30736.0
19,3,4,10,2011,293,20,42,31950.0
20,3,4,10,2011,293,20,42,32350.0
21,3,4,10,2011,293,20,42,31541.0
22,3,4,10,2011,293,20,42,29896.0
23,3,4,10,2011,293,20,42,27443.0
0,4,4,10,2011,294,21,42,25177.0
1,2,4,10,2011,292,19,42,23282.0
2,2,4,10,2011,292,19,42,22287.0
3,2,4,10,2011,292,19,42,21834.0
4,2,4,10,2011,292,19,42,21702.0
5,2,4,10,2011,292,19,42,22260.0
6,2,4,10,2011,292,19,42,24177.0
7,2,4,10,2011,292,19,42,27896.0
8,2,4,10,2011,292,19,42,30367.0
9,2,4,10,2011,292,19,42,30941.0
10,2,4,10,2011,292,19,42,31378.0
11,2,4,10,2011,292,19,42,31910.0
12,2,4,10,2011,292,19,42,32146.0
13,2,4,10,2011,292,19,42,32068.0
14,2,4,10,2011,292,19,42,32015.0
15,2,4,10,2011,292,19,42,31857.0
16,2,4,10,2011,292,19,42,31951.0
17,2,4,10,2011,292,19,42,32123.0
18,2,4,10,2011,292,19,42,32643.0
19,2,4,10,2011,292,19,42,33588.0
20,2,4,10,2011,292,19,42,33550.0
21,2,4,10,2011,292,19,42,32611.0
22,2,4,10,2011,292,19,42,30871.0
23,2,4,10,2011,292,19,42,28506.0
0,3,4,10,2011,293,20,42,26091.0
1,1,4,10,2011,291,18,42,23091.0
2,1,4,10,2011,291,18,42,22101.0
3,1,4,10,2011,291,18,42,21560.0
4,1,4,10,2011,291,18,42,21382.0
5,1,4,10,2011,291,18,42,21960.0
6,1,4,10,2011,291,18,42,23795.0
7,1,4,10,2011,291,18,42,27465.0
8,1,4,10,2011,291,18,42,29580.0
9,1,4,10,2011,291,18,42,29907.0
10,1,4,10,2011,291,18,42,30126.0
11,1,4,10,2011,291,18,42,30504.0
12,1,4,10,2011,291,18,42,30720.0
13,1,4,10,2011,291,18,42,30780.0
14,1,4,10,2011,291,18,42,30933.0
15,1,4,10,2011,291,18,42,30920.0
16,1,4,10,2011,291,18,42,30796.0
17,1,4,10,2011,291,18,42,30800.0
18,1,4,10,2011,291,18,42,30936.0
19,1,4,10,2011,291,18,42,31930.0
20,1,4,10,2011,291,18,42,32562.0
21,1,4,10,2011,291,18,42,31750.0
22,1,4,10,2011,291,18,42,30111.0
23,1,4,10,2011,291,18,42,27489.0
0,2,4,10,2011,292,19,42,24873.0
1,0,4,10,2011,290,17,42,22258.0
2,0,4,10,2011,290,17,42,21340.0
3,0,4,10,2011,290,17,42,20993.0
4,0,4,10,2011,290,17,42,20942.0
5,0,4,10,2011,290,17,42,21450.0
6,0,4,10,2011,290,17,42,23476.0
7,0,4,10,2011,290,17,42,27085.0
8,0,4,10,2011,290,17,42,29421.0
9,0,4,10,2011,290,17,42,29867.0
10,0,4,10,2011,290,17,42,30120.0
11,0,4,10,2011,290,17,42,30544.0
12,0,4,10,2011,290,17,42,30701.0
13,0,4,10,2011,290,17,42,30739.0
14,0,4,10,2011,290,17,42,30832.0
15,0,4,10,2011,290,17,42,30731.0
16,0,4,10,2011,290,17,42,30717.0
17,0,4,10,2011,290,17,42,30710.0
18,0,4,10,2011,290,17,42,30857.0
19,0,4,10,2011,290,17,42,31928.0
20,0,4,10,2011,290,17,42,32622.0
21,0,4,10,2011,290,17,42,31638.0
22,0,4,10,2011,290,17,42,29763.0
23,0,4,10,2011,290,17,42,27320.0
0,1,4,10,2011,291,18,42,24777.0
1,6,4,10,2011,289,16,41,22358.0
2,6,4,10,2011,289,16,41,21313.0
3,6,4,10,2011,289,16,41,20643.0
4,6,4,10,2011,289,16,41,20343.0
5,6,4,10,2011,289,16,41,20260.0
6,6,4,10,2011,289,16,41,20711.0
7,6,4,10,2011,289,16,41,21549.0
8,6,4,10,2011,289,16,41,22406.0
9,6,4,10,2011,289,16,41,23760.0
10,6,4,10,2011,289,16,41,24871.0
11,6,4,10,2011,289,16,41,25447.0
12,6,4,10,2011,289,16,41,25772.0
13,6,4,10,2011,289,16,41,25878.0
14,6,4,10,2011,289,16,41,25874.0
15,6,4,10,2011,289,16,41,25872.0
16,6,4,10,2011,289,16,41,25992.0
17,6,4,10,2011,289,16,41,26395.0
18,6,4,10,2011,289,16,41,27041.0
19,6,4,10,2011,289,16,41,28505.0
20,6,4,10,2011,289,16,41,29643.0
21,6,4,10,2011,289,16,41,29180.0
22,6,4,10,2011,289,16,41,27701.0
23,6,4,10,2011,289,16,41,25738.0
0,0,4,10,2011,290,17,42,23837.0
1,5,4,10,2011,288,15,41,23063.0
2,5,4,10,2011,288,15,41,21935.0
3,5,4,10,2011,288,15,41,21289.0
4,5,4,10,2011,288,15,41,20897.0
5,5,4,10,2011,288,15,41,20916.0
6,5,4,10,2011,288,15,41,21502.0
7,5,4,10,2011,288,15,41,22679.0
8,5,4,10,2011,288,15,41,23860.0
9,5,4,10,2011,288,15,41,25363.0
10,5,4,10,2011,288,15,41,26571.0
11,5,4,10,2011,288,15,41,27190.0
12,5,4,10,2011,288,15,41,27281.0
13,5,4,10,2011,288,15,41,27085.0
14,5,4,10,2011,288,15,41,26730.0
15,5,4,10,2011,288,15,41,26382.0
16,5,4,10,2011,288,15,41,26294.0
17,5,4,10,2011,288,15,41,26400.0
18,5,4,10,2011,288,15,41,26663.0
19,5,4,10,2011,288,15,41,27717.0
20,5,4,10,2011,288,15,41,28647.0
21,5,4,10,2011,288,15,41,28108.0
22,5,4,10,2011,288,15,41,27030.0
23,5,4,10,2011,288,15,41,25575.0
0,6,4,10,2011,289,16,41,23897.0
1,4,4,10,2011,287,14,41,24703.0
2,4,4,10,2011,287,14,41,23368.0
3,4,4,10,2011,287,14,41,22774.0
4,4,4,10,2011,287,14,41,22853.0
5,4,4,10,2011,287,14,41,23299.0
6,4,4,10,2011,287,14,41,25103.0
7,4,4,10,2011,287,14,41,28659.0
8,4,4,10,2011,287,14,41,30923.0
9,4,4,10,2011,287,14,41,31802.0
10,4,4,10,2011,287,14,41,32471.0
11,4,4,10,2011,287,14,41,33078.0
12,4,4,10,2011,287,14,41,33190.0
13,4,4,10,2011,287,14,41,33016.0
14,4,4,10,2011,287,14,41,32864.0
15,4,4,10,2011,287,14,41,32456.0
16,4,4,10,2011,287,14,41,32019.0
17,4,4,10,2011,287,14,41,31591.0
18,4,4,10,2011,287,14,41,31054.0
19,4,4,10,2011,287,14,41,31418.0
20,4,4,10,2011,287,14,41,31594.0
21,4,4,10,2011,287,14,41,30568.0
22,4,4,10,2011,287,14,41,29074.0
23,4,4,10,2011,287,14,41,27002.0
0,5,4,10,2011,288,15,41,24865.0
1,3,4,10,2011,286,13,41,23900.0
2,3,4,10,2011,286,13,41,22953.0
3,3,4,10,2011,286,13,41,22355.0
4,3,4,10,2011,286,13,41,22200.0
5,3,4,10,2011,286,13,41,22623.0
6,3,4,10,2011,286,13,41,24486.0
7,3,4,10,2011,286,13,41,28176.0
8,3,4,10,2011,286,13,41,30323.0
9,3,4,10,2011,286,13,41,30965.0
10,3,4,10,2011,286,13,41,31475.0
11,3,4,10,2011,286,13,41,31947.0
12,3,4,10,2011,286,13,41,32242.0
13,3,4,10,2011,286,13,41,32255.0
14,3,4,10,2011,286,13,41,32425.0
15,3,4,10,2011,286,13,41,32319.0
16,3,4,10,2011,286,13,41,32291.0
17,3,4,10,2011,286,13,41,32528.0
18,3,4,10,2011,286,13,41,32983.0
19,3,4,10,2011,286,13,41,33860.0
20,3,4,10,2011,286,13,41,34079.0
21,3,4,10,2011,286,13,41,33181.0
22,3,4,10,2011,286,13,41,31441.0
23,3,4,10,2011,286,13,41,28999.0
0,4,4,10,2011,287,14,41,26563.0
1,2,4,10,2011,285,12,41,24056.0
2,2,4,10,2011,285,12,41,23033.0
3,2,4,10,2011,285,12,41,22416.0
4,2,4,10,2011,285,12,41,22158.0
5,2,4,10,2011,285,12,41,22688.0
6,2,4,10,2011,285,12,41,24538.0
7,2,4,10,2011,285,12,41,28130.0
8,2,4,10,2011,285,12,41,30331.0
9,2,4,10,2011,285,12,41,30986.0
10,2,4,10,2011,285,12,41,31433.0
11,2,4,10,2011,285,12,41,31839.0
12,2,4,10,2011,285,12,41,31962.0
13,2,4,10,2011,285,12,41,31853.0
14,2,4,10,2011,285,12,41,31790.0
15,2,4,10,2011,285,12,41,31619.0
16,2,4,10,2011,285,12,41,31504.0
17,2,4,10,2011,285,12,41,31956.0
18,2,4,10,2011,285,12,41,32429.0
19,2,4,10,2011,285,12,41,33166.0
20,2,4,10,2011,285,12,41,33257.0
21,2,4,10,2011,285,12,41,32308.0
22,2,4,10,2011,285,12,41,30566.0
23,2,4,10,2011,285,12,41,27843.0
0,3,4,10,2011,286,13,41,25652.0
1,1,4,10,2011,284,11,41,24330.0
2,1,4,10,2011,284,11,41,23112.0
3,1,4,10,2011,284,11,41,22383.0
4,1,4,10,2011,284,11,41,22091.0
5,1,4,10,2011,284,11,41,22558.0
6,1,4,10,2011,284,11,41,24370.0
7,1,4,10,2011,284,11,41,28073.0
8,1,4,10,2011,284,11,41,30066.0
9,1,4,10,2011,284,11,41,30572.0
10,1,4,10,2011,284,11,41,31355.0
11,1,4,10,2011,284,11,41,32060.0
12,1,4,10,2011,284,11,41,32500.0
13,1,4,10,2011,284,11,41,32669.0
14,1,4,10,2011,284,11,41,32891.0
15,1,4,10,2011,284,11,41,32750.0
16,1,4,10,2011,284,11,41,32547.0
17,1,4,10,2011,284,11,41,32463.0
18,1,4,10,2011,284,11,41,32459.0
19,1,4,10,2011,284,11,41,33228.0
20,1,4,10,2011,284,11,41,33960.0
21,1,4,10,2011,284,11,41,33062.0
22,1,4,10,2011,284,11,41,31197.0
23,1,4,10,2011,284,11,41,28550.0
0,2,4,10,2011,285,12,41,25974.0
1,0,4,10,2011,283,10,41,23219.0
2,0,4,10,2011,283,10,41,22060.0
3,0,4,10,2011,283,10,41,21458.0
4,0,4,10,2011,283,10,41,21314.0
5,0,4,10,2011,283,10,41,21754.0
6,0,4,10,2011,283,10,41,23263.0
7,0,4,10,2011,283,10,41,26129.0
8,0,4,10,2011,283,10,41,27858.0
9,0,4,10,2011,283,10,41,29165.0
10,0,4,10,2011,283,10,41,30338.0
11,0,4,10,2011,283,10,41,31531.0
12,0,4,10,2011,283,10,41,32336.0
13,0,4,10,2011,283,10,41,32933.0
14,0,4,10,2011,283,10,41,33517.0
15,0,4,10,2011,283,10,41,33734.0
16,0,4,10,2011,283,10,41,33839.0
17,0,4,10,2011,283,10,41,33813.0
18,0,4,10,2011,283,10,41,33695.0
19,0,4,10,2011,283,10,41,34252.0
20,0,4,10,2011,283,10,41,35019.0
21,0,4,10,2011,283,10,41,33858.0
22,0,4,10,2011,283,10,41,31733.0
23,0,4,10,2011,283,10,41,28914.0
0,1,4,10,2011,284,11,41,26328.0
1,6,4,10,2011,282,9,40,22472.0
2,6,4,10,2011,282,9,40,21407.0
3,6,4,10,2011,282,9,40,20675.0
4,6,4,10,2011,282,9,40,20368.0
5,6,4,10,2011,282,9,40,20328.0
6,6,4,10,2011,282,9,40,20651.0
7,6,4,10,2011,282,9,40,21405.0
8,6,4,10,2011,282,9,40,22172.0
9,6,4,10,2011,282,9,40,23708.0
10,6,4,10,2011,282,9,40,25056.0
11,6,4,10,2011,282,9,40,26073.0
12,6,4,10,2011,282,9,40,26774.0
13,6,4,10,2011,282,9,40,27328.0
14,6,4,10,2011,282,9,40,27865.0
15,6,4,10,2011,282,9,40,28335.0
16,6,4,10,2011,282,9,40,28825.0
17,6,4,10,2011,282,9,40,29402.0
18,6,4,10,2011,282,9,40,29797.0
19,6,4,10,2011,282,9,40,30353.0
20,6,4,10,2011,282,9,40,31545.0
21,6,4,10,2011,282,9,40,30760.0
22,6,4,10,2011,282,9,40,29082.0
23,6,4,10,2011,282,9,40,26984.0
0,0,4,10,2011,283,10,41,24854.0
1,5,4,10,2011,281,8,40,23012.0
2,5,4,10,2011,281,8,40,21996.0
3,5,4,10,2011,281,8,40,21401.0
4,5,4,10,2011,281,8,40,21101.0
5,5,4,10,2011,281,8,40,21138.0
6,5,4,10,2011,281,8,40,21735.0
7,5,4,10,2011,281,8,40,22848.0
8,5,4,10,2011,281,8,40,23901.0
9,5,4,10,2011,281,8,40,25468.0
10,5,4,10,2011,281,8,40,26533.0
11,5,4,10,2011,281,8,40,27228.0
12,5,4,10,2011,281,8,40,27439.0
13,5,4,10,2011,281,8,40,27427.0
14,5,4,10,2011,281,8,40,27296.0
15,5,4,10,2011,281,8,40,27234.0
16,5,4,10,2011,281,8,40,27322.0
17,5,4,10,2011,281,8,40,27640.0
18,5,4,10,2011,281,8,40,27787.0
19,5,4,10,2011,281,8,40,28300.0
20,5,4,10,2011,281,8,40,29464.0
21,5,4,10,2011,281,8,40,28802.0
22,5,4,10,2011,281,8,40,27620.0
23,5,4,10,2011,281,8,40,25905.0
0,6,4,10,2011,282,9,40,24079.0
1,4,4,10,2011,280,7,40,23473.0
2,4,4,10,2011,280,7,40,22411.0
3,4,4,10,2011,280,7,40,21958.0
4,4,4,10,2011,280,7,40,21838.0
5,4,4,10,2011,280,7,40,22308.0
6,4,4,10,2011,280,7,40,24246.0
7,4,4,10,2011,280,7,40,27814.0
8,4,4,10,2011,280,7,40,29660.0
9,4,4,10,2011,280,7,40,30156.0
10,4,4,10,2011,280,7,40,30377.0
11,4,4,10,2011,280,7,40,30692.0
12,4,4,10,2011,280,7,40,30790.0
13,4,4,10,2011,280,7,40,30758.0
14,4,4,10,2011,280,7,40,30765.0
15,4,4,10,2011,280,7,40,30605.0
16,4,4,10,2011,280,7,40,30521.0
17,4,4,10,2011,280,7,40,30433.0
18,4,4,10,2011,280,7,40,30228.0
19,4,4,10,2011,280,7,40,30299.0
20,4,4,10,2011,280,7,40,31134.0
21,4,4,10,2011,280,7,40,30290.0
22,4,4,10,2011,280,7,40,28846.0
23,4,4,10,2011,280,7,40,26927.0
0,5,4,10,2011,281,8,40,24819.0
1,3,4,10,2011,279,6,40,23274.0
2,3,4,10,2011,279,6,40,22188.0
3,3,4,10,2011,279,6,40,21661.0
4,3,4,10,2011,279,6,40,21514.0
5,3,4,10,2011,279,6,40,22047.0
6,3,4,10,2011,279,6,40,23956.0
7,3,4,10,2011,279,6,40,27563.0
8,3,4,10,2011,279,6,40,29401.0
9,3,4,10,2011,279,6,40,29852.0
10,3,4,10,2011,279,6,40,30153.0
11,3,4,10,2011,279,6,40,30462.0
12,3,4,10,2011,279,6,40,30602.0
13,3,4,10,2011,279,6,40,30611.0
14,3,4,10,2011,279,6,40,30722.0
15,3,4,10,2011,279,6,40,30629.0
16,3,4,10,2011,279,6,40,30566.0
17,3,4,10,2011,279,6,40,30588.0
18,3,4,10,2011,279,6,40,30580.0
19,3,4,10,2011,279,6,40,30843.0
20,3,4,10,2011,279,6,40,32267.0
21,3,4,10,2011,279,6,40,31602.0
22,3,4,10,2011,279,6,40,29943.0
23,3,4,10,2011,279,6,40,27402.0
0,4,4,10,2011,280,7,40,25103.0
1,2,4,10,2011,278,5,40,23592.0
2,2,4,10,2011,278,5,40,22587.0
3,2,4,10,2011,278,5,40,22070.0
4,2,4,10,2011,278,5,40,21915.0
5,2,4,10,2011,278,5,40,22483.0
6,2,4,10,2011,278,5,40,24404.0
7,2,4,10,2011,278,5,40,27936.0
8,2,4,10,2011,278,5,40,29654.0
9,2,4,10,2011,278,5,40,30113.0
10,2,4,10,2011,278,5,40,30428.0
11,2,4,10,2011,278,5,40,30851.0
12,2,4,10,2011,278,5,40,31085.0
13,2,4,10,2011,278,5,40,31197.0
14,2,4,10,2011,278,5,40,31375.0
15,2,4,10,2011,278,5,40,31375.0
16,2,4,10,2011,278,5,40,31349.0
17,2,4,10,2011,278,5,40,31365.0
18,2,4,10,2011,278,5,40,31365.0
19,2,4,10,2011,278,5,40,31498.0
20,2,4,10,2011,278,5,40,32793.0
21,2,4,10,2011,278,5,40,31942.0
22,2,4,10,2011,278,5,40,30059.0
23,2,4,10,2011,278,5,40,27404.0
0,3,4,10,2011,279,6,40,24980.0
1,1,4,10,2011,277,4,40,23956.0
2,1,4,10,2011,277,4,40,22973.0
3,1,4,10,2011,277,4,40,22433.0
4,1,4,10,2011,277,4,40,22290.0
5,1,4,10,2011,277,4,40,22804.0
6,1,4,10,2011,277,4,40,24840.0
7,1,4,10,2011,277,4,40,28423.0
8,1,4,10,2011,277,4,40,30133.0
9,1,4,10,2011,277,4,40,30554.0
